Source,Target,Type,Id,Label,Weight
512,1042,Directed,35663,,1
512,1049,Directed,35664,,1
513,518,Directed,35665,,1
513,542,Directed,35666,,1
513,543,Directed,35667,,1
513,563,Directed,35668,,1
513,576,Directed,35669,,1
513,581,Directed,35670,,1
513,587,Directed,35671,,1
513,588,Directed,35672,,1
513,599,Directed,35673,,1
513,615,Directed,35674,,1
513,621,Directed,35675,,1
513,631,Directed,35676,,1
513,632,Directed,35677,,1
513,634,Directed,35678,,1
513,649,Directed,35679,,1
513,650,Directed,35680,,1
513,657,Directed,35681,,1
513,659,Directed,35682,,1
513,663,Directed,35683,,1
513,667,Directed,35684,,1
513,668,Directed,35685,,1
513,683,Directed,35686,,1
513,701,Directed,35687,,1
513,705,Directed,35688,,1
513,725,Directed,35689,,1
513,727,Directed,35690,,1
513,729,Directed,35691,,1
513,751,Directed,35692,,1
513,754,Directed,35693,,1
513,755,Directed,35694,,1
513,766,Directed,35695,,1
513,789,Directed,35696,,1
513,797,Directed,35697,,1
513,803,Directed,35698,,1
513,812,Directed,35699,,1
513,813,Directed,35700,,1
513,862,Directed,35701,,1
513,873,Directed,35702,,1
513,877,Directed,35703,,1
513,878,Directed,35704,,1
513,890,Directed,35705,,1
513,920,Directed,35706,,1
513,925,Directed,35707,,1
513,926,Directed,35708,,1
513,928,Directed,35709,,1
513,933,Directed,35710,,1
513,944,Directed,35711,,1
513,957,Directed,35712,,1
513,965,Directed,35713,,1
513,978,Directed,35714,,1
513,981,Directed,35715,,1
513,989,Directed,35716,,1
513,1001,Directed,35717,,1
513,1011,Directed,35718,,1
513,1039,Directed,35719,,1
513,1040,Directed,35720,,1
513,1042,Directed,35721,,1
513,1043,Directed,35722,,1
513,1044,Directed,35723,,1
514,521,Directed,35724,,1
514,533,Directed,35725,,1
514,540,Directed,35726,,1
514,541,Directed,35727,,1
514,552,Directed,35728,,1
514,563,Directed,35729,,1
514,575,Directed,35730,,1
514,582,Directed,35731,,1
514,583,Directed,35732,,1
514,584,Directed,35733,,1
514,587,Directed,35734,,1
514,597,Directed,35735,,1
514,608,Directed,35736,,1
514,613,Directed,35737,,1
514,621,Directed,35738,,1
514,627,Directed,35739,,1
514,658,Directed,35740,,1
514,659,Directed,35741,,1
514,666,Directed,35742,,1
514,677,Directed,35743,,1
514,687,Directed,35744,,1
514,688,Directed,35745,,1
514,694,Directed,35746,,1
514,702,Directed,35747,,1
514,705,Directed,35748,,1
514,720,Directed,35749,,1
514,728,Directed,35750,,1
514,730,Directed,35751,,1
514,734,Directed,35752,,1
514,752,Directed,35753,,1
514,763,Directed,35754,,1
514,789,Directed,35755,,1
514,791,Directed,35756,,1
514,796,Directed,35757,,1
514,800,Directed,35758,,1
514,803,Directed,35759,,1
514,820,Directed,35760,,1
514,835,Directed,35761,,1
514,841,Directed,35762,,1
514,845,Directed,35763,,1
514,851,Directed,35764,,1
514,865,Directed,35765,,1
514,880,Directed,35766,,1
514,898,Directed,35767,,1
514,906,Directed,35768,,1
514,913,Directed,35769,,1
514,916,Directed,35770,,1
514,949,Directed,35771,,1
514,951,Directed,35772,,1
514,952,Directed,35773,,1
514,954,Directed,35774,,1
514,976,Directed,35775,,1
514,982,Directed,35776,,1
514,999,Directed,35777,,1
514,1000,Directed,35778,,1
514,1003,Directed,35779,,1
514,1008,Directed,35780,,1
514,1030,Directed,35781,,1
514,1049,Directed,35782,,1
515,522,Directed,35783,,1
515,525,Directed,35784,,1
515,526,Directed,35785,,1
515,528,Directed,35786,,1
515,531,Directed,35787,,1
515,536,Directed,35788,,1
515,555,Directed,35789,,1
515,561,Directed,35790,,1
515,565,Directed,35791,,1
515,571,Directed,35792,,1
515,573,Directed,35793,,1
515,579,Directed,35794,,1
515,587,Directed,35795,,1
515,598,Directed,35796,,1
515,599,Directed,35797,,1
515,608,Directed,35798,,1
515,610,Directed,35799,,1
515,655,Directed,35800,,1
515,656,Directed,35801,,1
515,662,Directed,35802,,1
515,666,Directed,35803,,1
515,670,Directed,35804,,1
515,680,Directed,35805,,1
515,687,Directed,35806,,1
515,704,Directed,35807,,1
515,706,Directed,35808,,1
515,710,Directed,35809,,1
515,719,Directed,35810,,1
515,720,Directed,35811,,1
515,733,Directed,35812,,1
515,746,Directed,35813,,1
515,748,Directed,35814,,1
515,760,Directed,35815,,1
515,761,Directed,35816,,1
515,765,Directed,35817,,1
515,767,Directed,35818,,1
515,795,Directed,35819,,1
515,819,Directed,35820,,1
515,826,Directed,35821,,1
515,839,Directed,35822,,1
515,840,Directed,35823,,1
515,875,Directed,35824,,1
515,882,Directed,35825,,1
515,898,Directed,35826,,1
515,918,Directed,35827,,1
515,922,Directed,35828,,1
515,924,Directed,35829,,1
515,951,Directed,35830,,1
515,956,Directed,35831,,1
515,966,Directed,35832,,1
515,980,Directed,35833,,1
515,982,Directed,35834,,1
515,988,Directed,35835,,1
515,989,Directed,35836,,1
515,998,Directed,35837,,1
515,1003,Directed,35838,,1
515,1013,Directed,35839,,1
515,1026,Directed,35840,,1
515,1027,Directed,35841,,1
515,1029,Directed,35842,,1
515,1034,Directed,35843,,1
516,532,Directed,35844,,1
516,533,Directed,35845,,1
516,535,Directed,35846,,1
516,537,Directed,35847,,1
516,545,Directed,35848,,1
516,551,Directed,35849,,1
516,563,Directed,35850,,1
516,575,Directed,35851,,1
516,577,Directed,35852,,1
516,586,Directed,35853,,1
516,587,Directed,35854,,1
516,592,Directed,35855,,1
516,599,Directed,35856,,1
516,602,Directed,35857,,1
516,604,Directed,35858,,1
516,606,Directed,35859,,1
516,612,Directed,35860,,1
516,615,Directed,35861,,1
516,628,Directed,35862,,1
516,631,Directed,35863,,1
516,633,Directed,35864,,1
516,642,Directed,35865,,1
516,643,Directed,35866,,1
516,655,Directed,35867,,1
516,659,Directed,35868,,1
516,663,Directed,35869,,1
516,664,Directed,35870,,1
516,665,Directed,35871,,1
516,675,Directed,35872,,1
516,692,Directed,35873,,1
516,701,Directed,35874,,1
516,705,Directed,35875,,1
516,706,Directed,35876,,1
516,729,Directed,35877,,1
516,730,Directed,35878,,1
516,749,Directed,35879,,1
516,755,Directed,35880,,1
516,759,Directed,35881,,1
516,761,Directed,35882,,1
516,803,Directed,35883,,1
516,805,Directed,35884,,1
516,810,Directed,35885,,1
516,815,Directed,35886,,1
516,817,Directed,35887,,1
516,821,Directed,35888,,1
516,823,Directed,35889,,1
516,829,Directed,35890,,1
516,848,Directed,35891,,1
516,856,Directed,35892,,1
516,859,Directed,35893,,1
516,861,Directed,35894,,1
516,888,Directed,35895,,1
516,897,Directed,35896,,1
516,906,Directed,35897,,1
516,920,Directed,35898,,1
516,939,Directed,35899,,1
516,980,Directed,35900,,1
516,1002,Directed,35901,,1
516,1008,Directed,35902,,1
516,1013,Directed,35903,,1
516,1016,Directed,35904,,1
517,525,Directed,35905,,1
517,528,Directed,35906,,1
517,549,Directed,35907,,1
517,553,Directed,35908,,1
517,573,Directed,35909,,1
517,577,Directed,35910,,1
517,582,Directed,35911,,1
517,596,Directed,35912,,1
517,605,Directed,35913,,1
517,639,Directed,35914,,1
517,645,Directed,35915,,1
517,667,Directed,35916,,1
517,675,Directed,35917,,1
517,681,Directed,35918,,1
517,682,Directed,35919,,1
517,686,Directed,35920,,1
517,696,Directed,35921,,1
517,700,Directed,35922,,1
517,701,Directed,35923,,1
517,705,Directed,35924,,1
517,708,Directed,35925,,1
517,725,Directed,35926,,1
517,734,Directed,35927,,1
517,735,Directed,35928,,1
517,744,Directed,35929,,1
517,774,Directed,35930,,1
517,780,Directed,35931,,1
517,789,Directed,35932,,1
517,801,Directed,35933,,1
517,813,Directed,35934,,1
517,827,Directed,35935,,1
517,830,Directed,35936,,1
517,843,Directed,35937,,1
517,844,Directed,35938,,1
517,855,Directed,35939,,1
517,865,Directed,35940,,1
517,883,Directed,35941,,1
517,886,Directed,35942,,1
517,890,Directed,35943,,1
517,904,Directed,35944,,1
517,918,Directed,35945,,1
517,919,Directed,35946,,1
517,924,Directed,35947,,1
517,943,Directed,35948,,1
517,951,Directed,35949,,1
517,962,Directed,35950,,1
517,964,Directed,35951,,1
517,968,Directed,35952,,1
517,977,Directed,35953,,1
517,989,Directed,35954,,1
517,1007,Directed,35955,,1
517,1036,Directed,35956,,1
517,1037,Directed,35957,,1
518,524,Directed,35958,,1
518,529,Directed,35959,,1
518,547,Directed,35960,,1
518,552,Directed,35961,,1
518,553,Directed,35962,,1
518,567,Directed,35963,,1
518,580,Directed,35964,,1
518,585,Directed,35965,,1
518,592,Directed,35966,,1
518,594,Directed,35967,,1
518,617,Directed,35968,,1
518,626,Directed,35969,,1
518,627,Directed,35970,,1
518,631,Directed,35971,,1
518,638,Directed,35972,,1
518,640,Directed,35973,,1
518,668,Directed,35974,,1
518,669,Directed,35975,,1
518,694,Directed,35976,,1
518,699,Directed,35977,,1
518,707,Directed,35978,,1
518,716,Directed,35979,,1
518,718,Directed,35980,,1
518,730,Directed,35981,,1
518,740,Directed,35982,,1
518,750,Directed,35983,,1
518,752,Directed,35984,,1
518,763,Directed,35985,,1
518,768,Directed,35986,,1
518,770,Directed,35987,,1
518,775,Directed,35988,,1
518,778,Directed,35989,,1
518,795,Directed,35990,,1
518,797,Directed,35991,,1
518,807,Directed,35992,,1
518,809,Directed,35993,,1
518,812,Directed,35994,,1
518,816,Directed,35995,,1
518,831,Directed,35996,,1
518,858,Directed,35997,,1
518,868,Directed,35998,,1
518,869,Directed,35999,,1
518,870,Directed,36000,,1
518,878,Directed,36001,,1
518,880,Directed,36002,,1
518,890,Directed,36003,,1
518,892,Directed,36004,,1
518,909,Directed,36005,,1
518,934,Directed,36006,,1
518,936,Directed,36007,,1
518,944,Directed,36008,,1
518,969,Directed,36009,,1
518,978,Directed,36010,,1
518,1016,Directed,36011,,1
518,1040,Directed,36012,,1
519,527,Directed,36013,,1
519,533,Directed,36014,,1
519,534,Directed,36015,,1
519,535,Directed,36016,,1
519,550,Directed,36017,,1
519,561,Directed,36018,,1
519,563,Directed,36019,,1
519,571,Directed,36020,,1
519,573,Directed,36021,,1
519,582,Directed,36022,,1
519,596,Directed,36023,,1
519,608,Directed,36024,,1
519,610,Directed,36025,,1
519,613,Directed,36026,,1
519,620,Directed,36027,,1
519,636,Directed,36028,,1
519,645,Directed,36029,,1
519,649,Directed,36030,,1
519,651,Directed,36031,,1
519,656,Directed,36032,,1
519,676,Directed,36033,,1
519,679,Directed,36034,,1
519,681,Directed,36035,,1
519,683,Directed,36036,,1
519,721,Directed,36037,,1
519,736,Directed,36038,,1
519,737,Directed,36039,,1
519,761,Directed,36040,,1
519,765,Directed,36041,,1
519,772,Directed,36042,,1
519,775,Directed,36043,,1
519,778,Directed,36044,,1
519,781,Directed,36045,,1
519,786,Directed,36046,,1
519,792,Directed,36047,,1
519,795,Directed,36048,,1
519,805,Directed,36049,,1
519,818,Directed,36050,,1
519,820,Directed,36051,,1
519,840,Directed,36052,,1
519,889,Directed,36053,,1
519,892,Directed,36054,,1
519,912,Directed,36055,,1
519,919,Directed,36056,,1
519,932,Directed,36057,,1
519,934,Directed,36058,,1
519,945,Directed,36059,,1
519,953,Directed,36060,,1
519,958,Directed,36061,,1
519,960,Directed,36062,,1
519,998,Directed,36063,,1
519,1010,Directed,36064,,1
519,1019,Directed,36065,,1
519,1028,Directed,36066,,1
519,1030,Directed,36067,,1
519,1040,Directed,36068,,1
519,1042,Directed,36069,,1
520,525,Directed,36070,,1
520,563,Directed,36071,,1
520,583,Directed,36072,,1
520,586,Directed,36073,,1
520,602,Directed,36074,,1
520,607,Directed,36075,,1
520,658,Directed,36076,,1
520,662,Directed,36077,,1
520,666,Directed,36078,,1
520,686,Directed,36079,,1
520,688,Directed,36080,,1
520,692,Directed,36081,,1
520,695,Directed,36082,,1
520,697,Directed,36083,,1
520,704,Directed,36084,,1
520,710,Directed,36085,,1
520,720,Directed,36086,,1
520,726,Directed,36087,,1
520,728,Directed,36088,,1
520,729,Directed,36089,,1
520,744,Directed,36090,,1
520,748,Directed,36091,,1
520,791,Directed,36092,,1
520,799,Directed,36093,,1
520,808,Directed,36094,,1
520,827,Directed,36095,,1
520,830,Directed,36096,,1
520,841,Directed,36097,,1
520,851,Directed,36098,,1
520,855,Directed,36099,,1
520,879,Directed,36100,,1
520,881,Directed,36101,,1
520,883,Directed,36102,,1
520,895,Directed,36103,,1
520,902,Directed,36104,,1
520,903,Directed,36105,,1
520,906,Directed,36106,,1
520,910,Directed,36107,,1
520,914,Directed,36108,,1
520,920,Directed,36109,,1
520,922,Directed,36110,,1
520,924,Directed,36111,,1
520,955,Directed,36112,,1
520,960,Directed,36113,,1
520,963,Directed,36114,,1
520,970,Directed,36115,,1
520,991,Directed,36116,,1
520,996,Directed,36117,,1
520,1007,Directed,36118,,1
520,1040,Directed,36119,,1
520,1045,Directed,36120,,1
521,526,Directed,36121,,1
521,529,Directed,36122,,1
521,533,Directed,36123,,1
521,550,Directed,36124,,1
521,567,Directed,36125,,1
521,568,Directed,36126,,1
521,573,Directed,36127,,1
521,581,Directed,36128,,1
521,591,Directed,36129,,1
521,592,Directed,36130,,1
521,603,Directed,36131,,1
521,607,Directed,36132,,1
521,608,Directed,36133,,1
521,616,Directed,36134,,1
521,623,Directed,36135,,1
521,628,Directed,36136,,1
521,634,Directed,36137,,1
521,639,Directed,36138,,1
521,641,Directed,36139,,1
521,644,Directed,36140,,1
521,645,Directed,36141,,1
521,675,Directed,36142,,1
521,676,Directed,36143,,1
521,684,Directed,36144,,1
521,693,Directed,36145,,1
521,697,Directed,36146,,1
521,701,Directed,36147,,1
521,705,Directed,36148,,1
521,711,Directed,36149,,1
521,717,Directed,36150,,1
521,727,Directed,36151,,1
521,735,Directed,36152,,1
521,737,Directed,36153,,1
521,741,Directed,36154,,1
521,758,Directed,36155,,1
521,762,Directed,36156,,1
521,778,Directed,36157,,1
521,785,Directed,36158,,1
521,787,Directed,36159,,1
521,804,Directed,36160,,1
521,812,Directed,36161,,1
521,826,Directed,36162,,1
521,860,Directed,36163,,1
521,889,Directed,36164,,1
521,909,Directed,36165,,1
521,910,Directed,36166,,1
521,914,Directed,36167,,1
521,918,Directed,36168,,1
521,931,Directed,36169,,1
521,940,Directed,36170,,1
521,944,Directed,36171,,1
521,945,Directed,36172,,1
521,948,Directed,36173,,1
521,949,Directed,36174,,1
521,952,Directed,36175,,1
521,966,Directed,36176,,1
521,979,Directed,36177,,1
521,982,Directed,36178,,1
521,984,Directed,36179,,1
521,1003,Directed,36180,,1
521,1020,Directed,36181,,1
521,1023,Directed,36182,,1
521,1024,Directed,36183,,1
521,1030,Directed,36184,,1
521,1039,Directed,36185,,1
522,523,Directed,36186,,1
522,525,Directed,36187,,1
522,565,Directed,36188,,1
522,582,Directed,36189,,1
522,594,Directed,36190,,1
522,605,Directed,36191,,1
522,619,Directed,36192,,1
522,642,Directed,36193,,1
522,653,Directed,36194,,1
522,671,Directed,36195,,1
522,677,Directed,36196,,1
522,683,Directed,36197,,1
522,701,Directed,36198,,1
522,718,Directed,36199,,1
522,725,Directed,36200,,1
522,729,Directed,36201,,1
522,730,Directed,36202,,1
522,751,Directed,36203,,1
522,759,Directed,36204,,1
522,761,Directed,36205,,1
522,763,Directed,36206,,1
522,770,Directed,36207,,1
522,774,Directed,36208,,1
522,811,Directed,36209,,1
522,825,Directed,36210,,1
522,838,Directed,36211,,1
522,848,Directed,36212,,1
522,875,Directed,36213,,1
522,876,Directed,36214,,1
522,877,Directed,36215,,1
522,880,Directed,36216,,1
522,882,Directed,36217,,1
522,892,Directed,36218,,1
522,897,Directed,36219,,1
522,920,Directed,36220,,1
522,933,Directed,36221,,1
522,944,Directed,36222,,1
522,949,Directed,36223,,1
522,959,Directed,36224,,1
522,968,Directed,36225,,1
522,974,Directed,36226,,1
522,979,Directed,36227,,1
522,988,Directed,36228,,1
522,995,Directed,36229,,1
522,1003,Directed,36230,,1
522,1027,Directed,36231,,1
522,1049,Directed,36232,,1
523,546,Directed,36233,,1
523,553,Directed,36234,,1
523,554,Directed,36235,,1
523,570,Directed,36236,,1
523,602,Directed,36237,,1
523,613,Directed,36238,,1
523,635,Directed,36239,,1
523,637,Directed,36240,,1
523,639,Directed,36241,,1
523,642,Directed,36242,,1
523,643,Directed,36243,,1
523,662,Directed,36244,,1
523,664,Directed,36245,,1
523,667,Directed,36246,,1
523,670,Directed,36247,,1
523,671,Directed,36248,,1
523,685,Directed,36249,,1
523,686,Directed,36250,,1
523,695,Directed,36251,,1
523,704,Directed,36252,,1
523,707,Directed,36253,,1
523,764,Directed,36254,,1
523,773,Directed,36255,,1
523,782,Directed,36256,,1
523,788,Directed,36257,,1
523,794,Directed,36258,,1
523,806,Directed,36259,,1
523,810,Directed,36260,,1
523,825,Directed,36261,,1
523,827,Directed,36262,,1
523,847,Directed,36263,,1
523,861,Directed,36264,,1
523,866,Directed,36265,,1
523,871,Directed,36266,,1
523,873,Directed,36267,,1
523,887,Directed,36268,,1
523,895,Directed,36269,,1
523,910,Directed,36270,,1
523,915,Directed,36271,,1
523,916,Directed,36272,,1
523,930,Directed,36273,,1
523,938,Directed,36274,,1
523,960,Directed,36275,,1
523,966,Directed,36276,,1
523,970,Directed,36277,,1
523,1003,Directed,36278,,1
523,1014,Directed,36279,,1
523,1022,Directed,36280,,1
523,1045,Directed,36281,,1
523,1047,Directed,36282,,1
524,530,Directed,36283,,1
524,537,Directed,36284,,1
524,555,Directed,36285,,1
524,558,Directed,36286,,1
524,578,Directed,36287,,1
524,583,Directed,36288,,1
524,604,Directed,36289,,1
524,616,Directed,36290,,1
524,631,Directed,36291,,1
524,633,Directed,36292,,1
524,670,Directed,36293,,1
524,673,Directed,36294,,1
524,690,Directed,36295,,1
524,701,Directed,36296,,1
524,715,Directed,36297,,1
524,749,Directed,36298,,1
524,766,Directed,36299,,1
524,772,Directed,36300,,1
524,773,Directed,36301,,1
524,775,Directed,36302,,1
524,776,Directed,36303,,1
524,783,Directed,36304,,1
524,788,Directed,36305,,1
524,792,Directed,36306,,1
524,797,Directed,36307,,1
524,799,Directed,36308,,1
524,804,Directed,36309,,1
524,819,Directed,36310,,1
524,852,Directed,36311,,1
524,860,Directed,36312,,1
524,870,Directed,36313,,1
524,894,Directed,36314,,1
524,903,Directed,36315,,1
524,918,Directed,36316,,1
524,926,Directed,36317,,1
524,933,Directed,36318,,1
524,935,Directed,36319,,1
524,938,Directed,36320,,1
524,963,Directed,36321,,1
524,965,Directed,36322,,1
524,972,Directed,36323,,1
524,981,Directed,36324,,1
524,994,Directed,36325,,1
524,996,Directed,36326,,1
524,1006,Directed,36327,,1
524,1020,Directed,36328,,1
524,1029,Directed,36329,,1
525,540,Directed,36330,,1
525,542,Directed,36331,,1
525,547,Directed,36332,,1
525,553,Directed,36333,,1
525,565,Directed,36334,,1
525,570,Directed,36335,,1
525,571,Directed,36336,,1
525,584,Directed,36337,,1
525,598,Directed,36338,,1
525,613,Directed,36339,,1
525,619,Directed,36340,,1
525,635,Directed,36341,,1
525,659,Directed,36342,,1
525,661,Directed,36343,,1
525,662,Directed,36344,,1
525,663,Directed,36345,,1
525,684,Directed,36346,,1
525,688,Directed,36347,,1
525,695,Directed,36348,,1
525,696,Directed,36349,,1
525,703,Directed,36350,,1
525,715,Directed,36351,,1
525,716,Directed,36352,,1
525,718,Directed,36353,,1
525,741,Directed,36354,,1
525,743,Directed,36355,,1
525,756,Directed,36356,,1
525,760,Directed,36357,,1
525,766,Directed,36358,,1
525,769,Directed,36359,,1
525,770,Directed,36360,,1
525,805,Directed,36361,,1
525,812,Directed,36362,,1
525,814,Directed,36363,,1
525,822,Directed,36364,,1
525,842,Directed,36365,,1
525,843,Directed,36366,,1
525,846,Directed,36367,,1
525,853,Directed,36368,,1
525,855,Directed,36369,,1
525,858,Directed,36370,,1
525,863,Directed,36371,,1
525,872,Directed,36372,,1
525,879,Directed,36373,,1
525,880,Directed,36374,,1
525,885,Directed,36375,,1
525,895,Directed,36376,,1
525,959,Directed,36377,,1
525,973,Directed,36378,,1
525,974,Directed,36379,,1
525,982,Directed,36380,,1
525,1004,Directed,36381,,1
525,1006,Directed,36382,,1
525,1045,Directed,36383,,1
526,555,Directed,36384,,1
526,570,Directed,36385,,1
526,583,Directed,36386,,1
526,585,Directed,36387,,1
526,589,Directed,36388,,1
526,591,Directed,36389,,1
526,595,Directed,36390,,1
526,602,Directed,36391,,1
526,605,Directed,36392,,1
526,611,Directed,36393,,1
526,617,Directed,36394,,1
526,649,Directed,36395,,1
526,667,Directed,36396,,1
526,668,Directed,36397,,1
526,669,Directed,36398,,1
526,677,Directed,36399,,1
526,678,Directed,36400,,1
526,730,Directed,36401,,1
526,741,Directed,36402,,1
526,747,Directed,36403,,1
526,753,Directed,36404,,1
526,760,Directed,36405,,1
526,763,Directed,36406,,1
526,788,Directed,36407,,1
526,795,Directed,36408,,1
526,798,Directed,36409,,1
526,839,Directed,36410,,1
526,845,Directed,36411,,1
526,851,Directed,36412,,1
526,862,Directed,36413,,1
526,864,Directed,36414,,1
526,882,Directed,36415,,1
526,883,Directed,36416,,1
526,889,Directed,36417,,1
526,902,Directed,36418,,1
526,909,Directed,36419,,1
526,912,Directed,36420,,1
526,914,Directed,36421,,1
526,918,Directed,36422,,1
526,919,Directed,36423,,1
526,957,Directed,36424,,1
526,959,Directed,36425,,1
526,967,Directed,36426,,1
526,968,Directed,36427,,1
526,983,Directed,36428,,1
526,995,Directed,36429,,1
526,1011,Directed,36430,,1
526,1021,Directed,36431,,1
527,539,Directed,36432,,1
527,541,Directed,36433,,1
527,544,Directed,36434,,1
527,554,Directed,36435,,1
527,556,Directed,36436,,1
527,564,Directed,36437,,1
527,574,Directed,36438,,1
527,578,Directed,36439,,1
527,591,Directed,36440,,1
527,598,Directed,36441,,1
527,605,Directed,36442,,1
527,606,Directed,36443,,1
527,612,Directed,36444,,1
527,616,Directed,36445,,1
527,645,Directed,36446,,1
527,646,Directed,36447,,1
527,647,Directed,36448,,1
527,648,Directed,36449,,1
527,664,Directed,36450,,1
527,677,Directed,36451,,1
527,681,Directed,36452,,1
527,683,Directed,36453,,1
527,686,Directed,36454,,1
527,693,Directed,36455,,1
527,696,Directed,36456,,1
527,698,Directed,36457,,1
527,704,Directed,36458,,1
527,708,Directed,36459,,1
527,712,Directed,36460,,1
527,714,Directed,36461,,1
527,736,Directed,36462,,1
527,738,Directed,36463,,1
527,748,Directed,36464,,1
527,751,Directed,36465,,1
527,767,Directed,36466,,1
527,781,Directed,36467,,1
527,785,Directed,36468,,1
527,814,Directed,36469,,1
527,816,Directed,36470,,1
527,828,Directed,36471,,1
527,833,Directed,36472,,1
527,842,Directed,36473,,1
527,843,Directed,36474,,1
527,850,Directed,36475,,1
527,866,Directed,36476,,1
527,904,Directed,36477,,1
527,906,Directed,36478,,1
527,907,Directed,36479,,1
527,915,Directed,36480,,1
527,923,Directed,36481,,1
527,935,Directed,36482,,1
527,937,Directed,36483,,1
527,939,Directed,36484,,1
527,944,Directed,36485,,1
527,966,Directed,36486,,1
527,971,Directed,36487,,1
527,994,Directed,36488,,1
527,997,Directed,36489,,1
527,1032,Directed,36490,,1
527,1036,Directed,36491,,1
527,1038,Directed,36492,,1
528,547,Directed,36493,,1
528,550,Directed,36494,,1
528,561,Directed,36495,,1
528,572,Directed,36496,,1
528,588,Directed,36497,,1
528,591,Directed,36498,,1
528,593,Directed,36499,,1
528,604,Directed,36500,,1
528,609,Directed,36501,,1
528,626,Directed,36502,,1
528,630,Directed,36503,,1
528,653,Directed,36504,,1
528,662,Directed,36505,,1
528,663,Directed,36506,,1
528,664,Directed,36507,,1
528,666,Directed,36508,,1
528,675,Directed,36509,,1
528,685,Directed,36510,,1
528,694,Directed,36511,,1
528,705,Directed,36512,,1
528,718,Directed,36513,,1
528,723,Directed,36514,,1
528,748,Directed,36515,,1
528,771,Directed,36516,,1
528,785,Directed,36517,,1
528,795,Directed,36518,,1
528,814,Directed,36519,,1
528,842,Directed,36520,,1
528,847,Directed,36521,,1
528,852,Directed,36522,,1
528,891,Directed,36523,,1
528,898,Directed,36524,,1
528,900,Directed,36525,,1
528,910,Directed,36526,,1
528,937,Directed,36527,,1
528,943,Directed,36528,,1
528,961,Directed,36529,,1
528,994,Directed,36530,,1
528,999,Directed,36531,,1
528,1002,Directed,36532,,1
528,1016,Directed,36533,,1
528,1040,Directed,36534,,1
528,1049,Directed,36535,,1
529,549,Directed,36536,,1
529,552,Directed,36537,,1
529,553,Directed,36538,,1
529,562,Directed,36539,,1
529,579,Directed,36540,,1
529,592,Directed,36541,,1
529,599,Directed,36542,,1
529,608,Directed,36543,,1
529,613,Directed,36544,,1
529,629,Directed,36545,,1
529,650,Directed,36546,,1
529,670,Directed,36547,,1
529,687,Directed,36548,,1
529,692,Directed,36549,,1
529,700,Directed,36550,,1
529,713,Directed,36551,,1
529,715,Directed,36552,,1
529,726,Directed,36553,,1
529,733,Directed,36554,,1
529,737,Directed,36555,,1
529,741,Directed,36556,,1
529,774,Directed,36557,,1
529,776,Directed,36558,,1
529,782,Directed,36559,,1
529,793,Directed,36560,,1
529,797,Directed,36561,,1
529,807,Directed,36562,,1
529,830,Directed,36563,,1
529,850,Directed,36564,,1
529,858,Directed,36565,,1
529,865,Directed,36566,,1
529,871,Directed,36567,,1
529,874,Directed,36568,,1
529,879,Directed,36569,,1
529,882,Directed,36570,,1
529,884,Directed,36571,,1
529,891,Directed,36572,,1
529,898,Directed,36573,,1
529,909,Directed,36574,,1
529,929,Directed,36575,,1
529,931,Directed,36576,,1
529,940,Directed,36577,,1
529,944,Directed,36578,,1
529,949,Directed,36579,,1
529,956,Directed,36580,,1
529,967,Directed,36581,,1
529,969,Directed,36582,,1
529,979,Directed,36583,,1
529,986,Directed,36584,,1
529,987,Directed,36585,,1
529,1007,Directed,36586,,1
529,1023,Directed,36587,,1
529,1040,Directed,36588,,1
530,549,Directed,36589,,1
530,556,Directed,36590,,1
530,561,Directed,36591,,1
530,579,Directed,36592,,1
530,587,Directed,36593,,1
530,588,Directed,36594,,1
530,589,Directed,36595,,1
530,591,Directed,36596,,1
530,601,Directed,36597,,1
530,610,Directed,36598,,1
530,621,Directed,36599,,1
530,627,Directed,36600,,1
530,632,Directed,36601,,1
530,635,Directed,36602,,1
530,636,Directed,36603,,1
530,654,Directed,36604,,1
530,655,Directed,36605,,1
530,657,Directed,36606,,1
530,675,Directed,36607,,1
530,698,Directed,36608,,1
530,724,Directed,36609,,1
530,725,Directed,36610,,1
530,726,Directed,36611,,1
530,740,Directed,36612,,1
530,757,Directed,36613,,1
530,762,Directed,36614,,1
530,777,Directed,36615,,1
530,814,Directed,36616,,1
530,832,Directed,36617,,1
530,837,Directed,36618,,1
530,838,Directed,36619,,1
530,844,Directed,36620,,1
530,845,Directed,36621,,1
530,846,Directed,36622,,1
530,856,Directed,36623,,1
530,861,Directed,36624,,1
530,868,Directed,36625,,1
530,886,Directed,36626,,1
530,892,Directed,36627,,1
530,898,Directed,36628,,1
530,902,Directed,36629,,1
530,906,Directed,36630,,1
530,914,Directed,36631,,1
530,918,Directed,36632,,1
530,921,Directed,36633,,1
530,931,Directed,36634,,1
530,950,Directed,36635,,1
530,966,Directed,36636,,1
530,972,Directed,36637,,1
530,974,Directed,36638,,1
530,988,Directed,36639,,1
530,1012,Directed,36640,,1
530,1017,Directed,36641,,1
530,1021,Directed,36642,,1
530,1030,Directed,36643,,1
530,1040,Directed,36644,,1
530,1042,Directed,36645,,1
530,1049,Directed,36646,,1
531,546,Directed,36647,,1
531,552,Directed,36648,,1
531,577,Directed,36649,,1
531,578,Directed,36650,,1
531,596,Directed,36651,,1
531,612,Directed,36652,,1
531,614,Directed,36653,,1
531,621,Directed,36654,,1
531,637,Directed,36655,,1
